,image,point,x,y
153,../../aesthetics/ngs/males/20M_NE_C.jpg,27.0,142.0,121.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,28.0,142.0,134.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,29.0,141.0,148.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,30.0,141.0,162.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,31.0,125.0,179.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,32.0,133.0,181.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,33.0,142.0,182.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,34.0,151.0,181.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,35.0,159.0,179.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,36.0,84.0,124.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,37.0,94.0,117.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,38.0,106.0,117.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,39.0,118.0,126.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,40.0,106.0,128.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,41.0,93.0,128.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,42.0,168.0,126.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,43.0,179.0,116.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,44.0,192.0,116.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,45.0,203.0,124.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,46.0,193.0,128.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,47.0,180.0,128.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,48.0,110.0,217.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,49.0,122.0,208.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,50.0,133.0,203.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,51.0,142.0,206.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,52.0,151.0,204.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,53.0,164.0,209.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,54.0,178.0,217.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,55.0,164.0,222.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,56.0,152.0,224.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,57.0,143.0,224.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,58.0,133.0,224.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,59.0,122.0,221.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,60.0,116.0,216.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,61.0,133.0,213.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,62.0,143.0,214.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,63.0,152.0,213.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,64.0,171.0,217.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,65.0,151.0,213.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,66.0,142.0,213.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,67.0,133.0,213.0
153,../../aesthetics/ngs/males/20M_NE_C.jpg,68.0,138.0,22.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,0.0,58.0,129.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,1.0,59.0,156.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,2.0,62.0,183.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,3.0,65.0,211.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,4.0,73.0,236.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,5.0,86.0,259.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,6.0,104.0,277.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,7.0,126.0,290.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,8.0,154.0,293.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,9.0,183.0,288.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,10.0,204.0,273.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,11.0,223.0,253.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,12.0,235.0,230.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,13.0,241.0,203.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,14.0,243.0,175.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,15.0,245.0,149.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,16.0,245.0,123.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,17.0,67.0,116.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,18.0,76.0,100.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,19.0,94.0,93.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,20.0,114.0,95.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,21.0,134.0,101.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,22.0,156.0,100.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,23.0,177.0,92.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,24.0,198.0,89.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,25.0,218.0,95.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,26.0,228.0,112.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,27.0,147.0,116.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,28.0,148.0,131.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,29.0,148.0,147.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,30.0,148.0,163.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,31.0,132.0,179.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,32.0,140.0,181.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,33.0,149.0,182.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,34.0,158.0,180.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,35.0,166.0,178.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,36.0,90.0,126.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,37.0,99.0,118.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,38.0,112.0,117.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,39.0,124.0,124.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,40.0,112.0,129.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,41.0,99.0,130.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,42.0,172.0,122.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,43.0,184.0,115.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,44.0,197.0,115.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,45.0,206.0,121.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,46.0,198.0,127.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,47.0,185.0,126.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,48.0,111.0,219.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,49.0,124.0,214.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,50.0,138.0,211.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,51.0,149.0,213.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,52.0,160.0,210.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,53.0,176.0,213.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,54.0,191.0,218.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,55.0,177.0,227.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,56.0,162.0,230.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,57.0,150.0,231.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,58.0,139.0,231.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,59.0,124.0,228.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,60.0,116.0,219.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,61.0,138.0,218.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,62.0,149.0,220.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,63.0,161.0,218.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,64.0,185.0,218.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,65.0,161.0,218.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,66.0,150.0,219.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,67.0,139.0,219.0
154,../../aesthetics/ngs/males/31M_NE_C.jpg,68.0,143.0,8.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,0.0,58.0,157.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,1.0,61.0,179.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,2.0,65.0,200.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,3.0,70.0,221.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,4.0,77.0,242.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,5.0,90.0,259.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,6.0,108.0,272.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,7.0,128.0,280.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,8.0,150.0,281.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,9.0,172.0,278.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,10.0,193.0,268.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,11.0,212.0,255.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,12.0,226.0,238.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,13.0,234.0,216.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,14.0,237.0,193.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,15.0,239.0,171.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,16.0,239.0,148.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,17.0,75.0,132.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,18.0,85.0,119.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,19.0,101.0,114.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,20.0,118.0,114.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,21.0,135.0,118.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,22.0,157.0,117.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,23.0,173.0,110.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,24.0,190.0,108.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,25.0,206.0,112.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,26.0,218.0,124.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,27.0,146.0,136.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,28.0,146.0,149.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,29.0,147.0,161.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,30.0,147.0,174.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,31.0,131.0,192.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,32.0,139.0,193.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,33.0,148.0,195.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,34.0,157.0,193.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,35.0,166.0,191.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,36.0,94.0,147.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,37.0,104.0,141.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,38.0,114.0,140.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,39.0,125.0,145.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,40.0,115.0,149.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,41.0,104.0,150.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,42.0,169.0,143.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,43.0,179.0,137.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,44.0,190.0,137.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,45.0,200.0,142.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,46.0,190.0,145.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,47.0,179.0,145.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,48.0,114.0,224.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,49.0,127.0,217.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,50.0,140.0,212.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,51.0,149.0,214.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,52.0,157.0,212.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,53.0,170.0,215.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,54.0,185.0,222.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,55.0,171.0,229.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,56.0,158.0,232.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,57.0,149.0,233.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,58.0,140.0,233.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,59.0,128.0,231.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,60.0,120.0,224.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,61.0,140.0,220.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,62.0,149.0,221.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,63.0,157.0,220.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,64.0,179.0,223.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,65.0,158.0,222.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,66.0,149.0,223.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,67.0,140.0,222.0
155,../../aesthetics/ngs/females/00327_940422_fa_ppm.jpg,68.0,145.0,43.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,0.0,68.0,183.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,1.0,70.0,202.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,2.0,72.0,221.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,3.0,76.0,240.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,4.0,83.0,257.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,5.0,94.0,270.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,6.0,112.0,278.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,7.0,132.0,284.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,8.0,155.0,284.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,9.0,178.0,280.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,10.0,198.0,270.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,11.0,216.0,258.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,12.0,228.0,241.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,13.0,233.0,221.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,14.0,236.0,201.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,15.0,236.0,180.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,16.0,235.0,159.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,17.0,79.0,149.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,18.0,87.0,139.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,19.0,100.0,133.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,20.0,113.0,134.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,21.0,126.0,138.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,22.0,157.0,136.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,23.0,170.0,128.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,24.0,185.0,124.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,25.0,200.0,126.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,26.0,213.0,134.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,27.0,145.0,155.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,28.0,146.0,168.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,29.0,148.0,181.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,30.0,149.0,195.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,31.0,134.0,207.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,32.0,142.0,209.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,33.0,150.0,211.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,34.0,158.0,208.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,35.0,166.0,205.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,36.0,95.0,167.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,37.0,104.0,159.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,38.0,115.0,158.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,39.0,125.0,164.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,40.0,115.0,168.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,41.0,104.0,170.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,42.0,167.0,159.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,43.0,176.0,151.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,44.0,187.0,150.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,45.0,197.0,155.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,46.0,189.0,160.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,47.0,178.0,162.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,48.0,118.0,236.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,49.0,130.0,228.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,50.0,142.0,223.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,51.0,151.0,225.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,52.0,159.0,222.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,53.0,171.0,225.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,54.0,185.0,230.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,55.0,172.0,239.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,56.0,161.0,243.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,57.0,152.0,245.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,58.0,143.0,245.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,59.0,131.0,242.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,60.0,122.0,236.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,61.0,142.0,232.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,62.0,151.0,232.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,63.0,160.0,231.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,64.0,179.0,231.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,65.0,159.0,231.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,66.0,151.0,233.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,67.0,142.0,233.0
156,../../aesthetics/ngs/females/00314_940422_fa_ppm.jpg,68.0,140.0,66.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,0.0,51.0,122.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,1.0,53.0,151.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,2.0,59.0,179.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,3.0,63.0,205.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,4.0,70.0,232.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,5.0,83.0,256.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,6.0,102.0,276.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,7.0,126.0,292.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,8.0,152.0,297.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,9.0,177.0,293.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,10.0,198.0,276.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,11.0,214.0,255.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,12.0,227.0,232.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,13.0,236.0,207.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,14.0,243.0,182.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,15.0,248.0,156.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,16.0,251.0,128.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,17.0,68.0,106.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,18.0,81.0,94.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,19.0,100.0,92.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,20.0,118.0,97.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,21.0,136.0,105.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,22.0,177.0,103.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,23.0,194.0,95.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,24.0,212.0,92.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,25.0,229.0,95.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,26.0,240.0,107.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,27.0,156.0,125.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,28.0,156.0,143.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,29.0,156.0,162.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,30.0,157.0,181.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,31.0,138.0,194.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,32.0,146.0,197.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,33.0,155.0,199.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,34.0,164.0,197.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,35.0,172.0,194.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,36.0,92.0,128.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,37.0,103.0,120.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,38.0,118.0,121.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,39.0,129.0,132.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,40.0,116.0,134.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,41.0,102.0,134.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,42.0,180.0,132.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,43.0,191.0,121.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,44.0,205.0,120.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,45.0,215.0,128.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,46.0,206.0,135.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,47.0,192.0,135.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,48.0,117.0,232.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,49.0,134.0,226.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,50.0,146.0,223.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,51.0,154.0,226.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,52.0,162.0,224.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,53.0,172.0,228.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,54.0,184.0,234.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,55.0,171.0,240.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,56.0,160.0,243.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,57.0,152.0,243.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,58.0,144.0,242.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,59.0,132.0,239.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,60.0,125.0,232.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,61.0,145.0,230.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,62.0,153.0,231.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,63.0,161.0,231.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,64.0,178.0,234.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,65.0,160.0,230.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,66.0,153.0,231.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,67.0,145.0,230.0
157,../../aesthetics/ngs/females/10F_NE_C.jpg,68.0,149.0,12.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,0.0,60.0,162.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,1.0,63.0,184.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,2.0,67.0,204.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,3.0,72.0,225.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,4.0,80.0,244.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,5.0,94.0,260.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,6.0,113.0,271.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,7.0,133.0,277.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,8.0,156.0,278.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,9.0,177.0,274.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,10.0,196.0,264.0
158,../../aesthetics/ngs/females/00416_940422_fa_ppm.jpg,11.0,212.0,251.0
