dataset,img_num,nose_width,nose_length,lip_thickness,face_length,eye_height,eye_width,face_width_prom,face_width_mouth,forehead_length,distance_btw_pupils,dist_btw_pupils_top,dist_btw_pupils_lip,chin_length,length_cheek_to_chin,brow_to_hair,fWHR,face_shape,heartshapeness,nose_shape,lip_fullness,eye_shape,eye_size,upper_head_len,midface_len,chin_size,forehead_height,cheek_height,cheek_prominence,face_roundness,imgName,FA,CA,AV
eDataset,2.0,36.0138862107,59.0084739677,14.0495097568,244.591496173,5.80272151945,26.5188679174,156.0,132.060592154,122.0,69.5071938723,122.847975156,67.731612922,39.0512483795,113.750911227,104.241306592,1.81318753184,0.637798134608,1.18127593899,0.610317193263,0.0574407122759,0.2188148279,0.0237241343638,0.49879084886,0.276917284459,0.159659060068,0.42618532624,0.465064865325,0.0978750619741,0.539923072634,../../../MIT2kFaceDataset/2kfaces/Google_1_Peter Pickard_3_oval.jpg,672.514145915,107.648381782,29.6038224882
eDataset,3.0,35.0570962859,60.0,14.0553851381,240.074988285,8.77769256907,29.5344418537,177.045191971,157.050947148,95.7548954362,74.1080292546,99.5292042568,71.4726488143,43.1045241245,123.745708052,67.4870357921,1.72724961543,0.737457880288,1.12731056505,0.584284938099,0.0585458120338,0.297201911332,0.0365622951053,0.398854108545,0.297709683649,0.179546084465,0.281108149892,0.515446065149,0.0832833314539,0.654174548835,../../../MIT2kFaceDataset/2kfaces/Google_1_Peter Schulman_11_oval.jpg,742.756376445,120.761231563,63.4664671942
eDataset,4.0,31.0161248385,52.0864665724,26.056466137,243.100802138,11.0237557774,31.5400351606,167.146642204,140.128512445,95.0,77.0795044094,99.0028408683,77.195368824,43.0116263352,124.403994522,71.5017482304,1.66148594537,0.687561047656,1.19280965228,0.595473774275,0.10718379334,0.34951628054,0.0453464393391,0.390784395463,0.317544689879,0.176929183108,0.294123867966,0.511738313604,0.111139615836,0.57642143182,../../../MIT2kFaceDataset/2kfaces/Google_1_Peter Stern_9_oval.jpg,738.223597835,100.573487259,49.128381783
eDataset,5.0,30.0665927567,56.0357029045,16.0498756211,248.002016121,7.04445111784,26.0384048104,156.156972307,129.003875911,122.409149985,66.6520817379,120.924821687,76.1911706393,39.3192065027,116.388465019,105.343485798,1.73376693791,0.62966009208,1.21048279522,0.536561356391,0.064716714292,0.27054080959,0.0284048139125,0.493581269618,0.307219964705,0.158543898625,0.424768666987,0.46930451147,0.109487401839,0.520172690241,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Diggs_7_oval.jpg,710.465619144,99.4235788189,34.2294092564
eDataset,6.0,33.1360830516,57.0350769264,10.6522066419,248.008064385,6.05468617448,25.6261885323,159.050306507,141.127601836,118.016947935,69.0452750013,117.766983913,70.0323353219,46.0108682813,122.054557278,96.0325465663,1.70900850178,0.641311027129,1.12699645171,0.580977265873,0.0429510494683,0.236269477486,0.0244132632924,0.475859316221,0.282379266559,0.185521661948,0.387215419,0.492139469662,0.0722666205047,0.569044406625,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Finkelstein_3_oval.jpg,684.813501977,113.838530353,23.0831830217
eDataset,7.0,34.7850542619,56.920997883,14.4154833616,235.732899698,8.37310562562,28.5793635934,151.789327688,127.137720603,112.361025271,71.7948466117,111.519617108,67.7252822778,32.8937684068,115.442234052,87.0014367697,1.60785750492,0.643903875456,1.19389687788,0.611111111111,0.0611517670212,0.292977329542,0.0355194613749,0.476645497575,0.287296691996,0.139538301395,0.369067859774,0.489716260224,0.104574317446,0.53932955801,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Ibarra_9_oval.jpg,673.49442371,110.576369133,34.305960458
eDataset,8.0,28.2842712475,55.3263047745,9.1605723264,242.132195298,7.41657758,24.9092530808,148.946299048,127.279220614,122.200654663,69.7208720542,124.461339379,72.2891702771,43.4165866922,104.984353224,105.475115549,1.62697843364,0.615144544756,1.17023264544,0.511226465652,0.0378329379747,0.297743876781,0.0306302826473,0.504685692508,0.298552491906,0.179309433174,0.435609628115,0.433582791809,0.0894845000162,0.52566004474,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Merwin_9_oval.jpg,655.481648624,97.8848509755,58.660600144
eDataset,9.0,31.0161248385,55.3263047745,14.0553851381,236.326045962,7.0089172119,24.0096118313,162.308348522,140.035709731,101.41498903,68.0018382104,105.053855236,77.7933970636,41.1946598481,112.358741374,78.8542960149,1.59578953006,0.68679839271,1.15904970835,0.560603585672,0.0594745495822,0.291921304733,0.0296578279528,0.429131662646,0.329178261952,0.174312821426,0.333667394526,0.475439517962,0.0942453833222,0.592553009388,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Parkman_19_oval.jpg,774.682063523,127.832785461,34.3982795766
eDataset,10.0,32.0,58.0344725142,13.0615528128,241.29857024,8.03893375962,26.5188679174,155.02902954,133.06013678,107.29864864,64.5077514722,105.784273406,66.915272654,40.0124980475,119.514214921,88.7764045228,1.79032992275,0.642478027886,1.16510499155,0.551396413436,0.0541302536513,0.303140156083,0.0333152979382,0.444671713277,0.277313175073,0.165821529766,0.36791102589,0.495295992852,0.0910444381723,0.551433589714,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Patton_1_oval.jpg,662.380717571,100.764390449,36.2638472074
eDataset,11.0,27.1661554144,48.1663783152,19.1076187655,235.934312892,5.54508497187,16.0,128.316016148,109.384642432,127.015747055,44.1021541424,122.419871753,62.4225372916,38.0788655293,103.848550342,106.438949638,1.63619282056,0.543863309133,1.17307158752,0.564006603043,0.0809870278352,0.346567810742,0.023502664381,0.538352160388,0.264575917451,0.161396047326,0.45113806607,0.440158741935,0.0802400188571,0.463623290276,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Pfeffer_17_oval.jpg,772.056342138,184.499539716,160.026673823
eDataset,12.0,37.0135110466,55.0,14.0495097568,244.073759343,8.31043956631,28.0445945737,147.166572291,123.19902597,115.108644332,66.017043254,116.318796847,65.0251495983,37.0135110466,112.046003027,98.5811848174,1.7623475412,0.602959419674,1.19454331016,0.672972928121,0.0575625572966,0.296329460012,0.0340488858313,0.47161417369,0.266415979224,0.151648875103,0.403899153611,0.459066158233,0.0981979643601,0.504761455314,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Pfeffer_3_oval.jpg,632.345437,94.9606568981,43.8968940439
eDataset,13.0,34.0,53.0377224247,13.0,247.655001968,6.57691517108,25.129614516,155.0,131.137332594,131.213566372,65.0019230485,129.553077926,63.7414405562,39.2045915678,113.917372797,108.850815339,1.79187757923,0.62587066188,1.18196700309,0.641053168304,0.0524923780932,0.261719699954,0.0265567629113,0.529824010534,0.257379984452,0.158303249505,0.439526011887,0.459984138787,0.0963544738278,0.529516188053,../../../MIT2kFaceDataset/2kfaces/Google_1_Philip Riddick_7_oval.jpg,669.046626993,125.459090939,38.2397623149
eDataset,14.0,34.2344855372,50.2493781056,11.6821303815,239.920820272,4.85439587112,24.2835633121,162.117241526,131.0,135.977939387,59.9103496902,133.115786066,62.1131724067,37.3630833845,110.931496333,117.861147118,2.00630777707,0.675711434056,1.23753619485,0.681291725945,0.0486916073737,0.199904594261,0.0202333247511,0.566761730946,0.258890296958,0.155730892143,0.491250184059,0.462367110146,0.129697962397,0.546013471659,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Bisson_3_oval.jpg,698.197949228,146.284585813,65.2652082698
eDataset,15.0,34.205262753,56.0446250768,19.1654902671,239.920820272,10.9138711884,32.8995907347,173.487751729,146.536684827,112.614386292,80.9845664309,113.190381659,69.7874271561,34.7850542619,122.36309937,87.7852493304,1.83042557796,0.723104195511,1.1839202718,0.610321912335,0.0798825639449,0.331732734198,0.0454894709681,0.469381465788,0.290876911295,0.144985559079,0.365892585858,0.510014509085,0.112333172552,0.610771022959,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Browning_17_oval.jpg,720.356502804,115.364734787,56.6476127114
eDataset,16.0,31.0161248385,58.5234995536,15.8113883008,235.053185471,9.41380191332,30.2556066051,171.081851755,138.351002888,99.2975326985,75.2628726531,101.129248984,80.910146062,40.7921561087,120.868728717,80.5062109405,1.74299036537,0.727843153508,1.23657832748,0.52997727537,0.0672672793996,0.311142395398,0.0400496674591,0.422447083623,0.34422058948,0.173544366255,0.342502105552,0.514218637263,0.139248693023,0.588594460485,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Browning_9_oval.jpg,791.587365348,135.54884867,36.4652968774
eDataset,17.0,37.2155881319,56.0357029045,18.6120237973,247.396442982,8.78624978649,28.7139389696,162.249807396,133.003759345,111.610931364,70.2157389764,110.911000356,69.8806920626,40.1995024845,121.610449058,86.4002314812,1.70704176497,0.655829184286,1.2198888828,0.664140649673,0.0752315739586,0.305992493604,0.0355148589874,0.451142021361,0.282464417113,0.16249022015,0.349237969794,0.491561024857,0.118215313438,0.537613870848,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Dear_13_oval.jpg,742.17268049,124.233527423,21.0390270077
eDataset,18.0,31.064449134,53.0094331228,13.0,238.113418354,7.54004608605,27.3324641038,158.050624801,124.310096131,125.419296761,67.5462804305,120.955828714,64.9085827067,29.1547594742,112.758039906,99.941232732,1.80582119175,0.663761941238,1.27142227157,0.586017380379,0.0545958312215,0.275864117389,0.0316657756551,0.526720827529,0.272595232791,0.122440640581,0.419721128793,0.473547608891,0.141699400663,0.522062540575,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Grantham_17_oval.jpg,684.801191698,135.898837472,35.1240795936
eDataset,19.0,31.064449134,56.0357029045,16.0,249.451398072,7.66423016167,28.6575075774,164.048773235,131.548470155,114.424647694,73.5272058493,114.683259458,74.298143779,37.2155881319,123.247915349,91.6542415822,1.69887024691,0.657638219322,1.24705952903,0.554368867059,0.0641407509586,0.267442314757,0.0307243423806,0.458705176956,0.297846171051,0.149189735634,0.367423242726,0.494075865284,0.130287115374,0.527351103948,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Grantham_9_oval.jpg,740.406884643,126.941975736,27.3139332637
eDataset,20.0,30.1496268634,63.2850693292,17.7335729331,251.240920234,9.3039358627,29.1547594742,158.619040471,138.293166859,108.115678789,73.3842626181,108.306567206,84.6611977753,43.1856457634,125.544013203,87.2066511225,1.51818101031,0.63134237975,1.14697670227,0.476409794331,0.070583935597,0.319122367342,0.037031928772,0.430326710666,0.336972168771,0.17188937902,0.347103692509,0.49969572268,0.0809019231137,0.550440456637,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Haskell_3_oval.jpg,762.224994898,97.9357386549,34.578345442
eDataset,21.0,33.7342555869,62.9682459657,15.3023069876,241.913207577,10.9657613033,31.1685221826,170.48460341,143.377125093,107.042047813,74.4731495238,105.785750458,72.7782490444,39.4588393139,121.260759528,81.0015431952,1.6830035394,0.70473458278,1.18906417812,0.535734401832,0.0632553598081,0.351821662865,0.0453293204335,0.442481205906,0.300844463076,0.163111554384,0.334837208793,0.501257292822,0.112054561174,0.592680021606,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Leath_3_oval.jpg,714.426940346,112.426917341,45.9028561067
eDataset,22.0,36.0138862107,49.040799341,15.0827625303,237.539470404,6.5096012026,29.5724115024,171.011695506,139.517024051,107.707938426,76.0591874792,108.75,59.6960726977,43.1045241245,115.330449969,86.585218138,2.13747920979,0.719929598291,1.22574070562,0.734365807546,0.0634958161042,0.220124124882,0.0274042928172,0.453431752806,0.251310119518,0.181462575677,0.364508761388,0.485521205266,0.132587108164,0.587342490127,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Ledezma_17_oval.jpg,709.777303913,134.555685974,41.8930356353
eDataset,23.0,30.5941170816,52.9528091795,11.9133938962,239.169396036,9.47923143849,25.9904385932,151.604749266,127.19276709,121.148668998,61.5832769508,118.315785084,70.3361438943,40.2616442784,110.126335276,98.5456746895,1.63782215542,0.633880219539,1.19192901243,0.577761927188,0.0498115314653,0.364719949011,0.0396339648618,0.50653917686,0.29408505043,0.168339448716,0.412032962089,0.460453290018,0.102069840793,0.531810378745,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Murdock_9_oval.jpg,731.284624583,134.907682435,57.7508558545
eDataset,24.0,34.1320963318,57.2188780037,12.6117675051,246.811669092,6.60124643112,29.6456121881,164.438438329,140.513344562,111.646764396,73.7444913197,113.334957096,67.256530584,41.0121933088,119.661916313,88.7482394192,1.76608897769,0.666250663648,1.17026919288,0.596518098967,0.0510987489023,0.222671955271,0.0267460872308,0.452356101339,0.27250142115,0.166167967097,0.359578782258,0.484830870245,0.0969366394011,0.569314024247,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Owensby_9_oval.jpg,688.698243284,113.882987836,35.3870019071
eDataset,25.0,32.0156211872,53.3385414124,16.1772034298,243.0,6.45051426966,25.3500718626,166.090336865,139.517024051,109.635760589,68.769542677,111.671672773,71.8535778451,51.1957029447,117.429253967,88.7426053257,1.75796345617,0.683499328663,1.19046645379,0.600234283492,0.0665728536205,0.254457435254,0.0265453262126,0.451175969503,0.295693735988,0.210681905122,0.36519590669,0.483247958711,0.109355196767,0.574144131896,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Sigler_3_oval.jpg,771.562606637,142.220631841,24.7172280421
eDataset,26.0,31.1448230048,55.2268050859,12.0990195136,243.852414382,5.26246890528,21.1516772767,156.387339641,134.729358345,114.47707194,63.3344298151,117.144408744,69.9449856272,48.0936586256,117.447895926,94.2257926472,1.68182738152,0.641319627847,1.16075175865,0.56394395722,0.0496161563307,0.248796766159,0.0215805487045,0.469452280102,0.286833270872,0.197224451304,0.386405001919,0.481635157166,0.0888159395556,0.552503688291,../../../MIT2kFaceDataset/2kfaces/Google_1_Phillip Stowe_4_oval.jpg,699.769013195,117.999967448,28.8363318141
eDataset,27.0,34.0147027034,51.1566222497,16.0311288741,242.621103781,7.5415105822,26.0460809971,175.071414,151.4001321,93.9840411985,67.5296231294,97.5,63.9694543975,61.2045749924,121.706057669,72.2789734293,2.02070877335,0.721583618538,1.15634914958,0.66491299088,0.0660747504001,0.289544925513,0.0310834897075,0.387369605256,0.263659893556,0.252264020065,0.297908847594,0.501630137578,0.0975648100304,0.624018808508,../../../MIT2kFaceDataset/2kfaces/Google_1_Phyllis Pelletier_5_oval.jpg,795.813103213,169.785118522,45.9810408357
eDataset,28.0,36.1247837364,66.0302960769,13.6169379509,244.182308941,10.305937104,30.714968745,154.081147452,129.653384067,112.614386292,73.5832861457,110.27494049,75.2368718808,37.0135110466,119.44135239,90.3396369264,1.56978634927,0.631008643171,1.18840822058,0.547094074731,0.0557654565966,0.33553467658,0.0422059122494,0.461189783898,0.308117620015,0.151581460619,0.36996798547,0.489148263476,0.100039038416,0.530969604755,../../../MIT2kFaceDataset/2kfaces/Google_1_Priscilla Briones_13_oval.jpg,705.559564342,114.51765925,30.8646108939
eDataset,29.0,44.0,61.0,14.1048948949,246.456892782,7.0089172119,32.6382002058,188.002659556,163.150237511,98.0612053771,78.5,96.7099400269,73.7253526009,48.0104155366,138.778973329,76.3053078101,1.96858725538,0.76282167414,1.15232844539,0.72131147541,0.0572306772827,0.214745824455,0.0284387145061,0.397883801382,0.299140964444,0.194802486531,0.309609144823,0.563096336085,0.100838819169,0.661982854971,../../../MIT2kFaceDataset/2kfaces/Google_1_Priscilla Terry_3_oval.jpg,787.942146002,139.950710226,131.417183075
eDataset,30.0,35.0,51.0392006207,13.5,240.916998155,6.0103986447,24.5384048104,151.003311222,130.13838788,118.258192105,67.0298440995,117.627590301,65.536473432,43.0464865001,109.191763369,101.69193675,1.85224373287,0.626785624835,1.16032873683,0.685747417169,0.0560358966092,0.244938442052,0.0249480057062,0.490866950074,0.272029262916,0.178677664215,0.422103618794,0.453233952795,0.0866062731222,0.540179351713,../../../MIT2kFaceDataset/2kfaces/Google_1_Rachel Espinosa_72_oval.jpg,665.626823935,109.170941925,45.333645146
eDataset,31.0,30.0,57.0350769264,19.0,249.008031999,10.8542016867,30.3396522762,153.834326468,120.149906367,129.096862859,73.0017123087,127.274555588,75.9315581847,25.0199920064,115.568857841,103.543469133,1.59405251141,0.617788612012,1.280353278,0.525992101996,0.0763027595836,0.35775629819,0.0435897653564,0.518444573143,0.304936180472,0.100478654466,0.415823812193,0.464116988166,0.135274432038,0.482514179974,../../../MIT2kFaceDataset/2kfaces/Google_1_Rachel Espinosa_7_oval (2).jpg,720.179366754,107.071325213,48.8095532985
eDataset,32.0,33.0151480384,56.0089278598,15.1488951347,246.245812147,10.3095469575,30.1058275276,159.012578119,131.308796354,111.628849318,70.544312315,108.623777323,68.4182558661,35.0570962859,119.680736951,90.5165730681,1.78662998682,0.645747339751,1.21098191845,0.589462239326,0.0615194021073,0.342443566717,0.0418668925479,0.453322833572,0.277845358138,0.142366263939,0.367586243514,0.486021410506,0.112504580375,0.533242759376,../../../MIT2kFaceDataset/2kfaces/Google_1_Rachel Hollingshead_52_oval.jpg,706.592544558,120.660594709,32.2280294196
eDataset,33.0,33.2415402772,50.3587132481,11.4084889114,233.420221917,5.45392265786,24.7552033726,147.979728341,131.461020839,99.0201999594,64.4379546541,101.007734852,62.4162174271,44.1021541424,116.210052387,78.6288751032,1.75563999714,0.63396276092,1.12565479408,0.660095108337,0.0488753237303,0.220314193173,0.0233652535032,0.424214316763,0.267398500928,0.188938875047,0.336855455184,0.497857689588,0.0707681081221,0.563194652798,../../../MIT2kFaceDataset/2kfaces/Google_1_Rachel Hollingshead_5_oval.jpg,647.128374109,103.895658292,37.7530792301
eDataset,34.0,35.0570962859,58.137767415,14.5967664033,246.099573344,5.34459472867,26.6693300355,160.798009938,133.375410027,109.16501271,71.2969143792,111.635567809,72.560425767,44.283179651,109.931137918,88.4095583068,1.68736040436,0.653385976063,1.20560461561,0.603000387608,0.0593124409155,0.20040228688,0.0217172043659,0.44358066626,0.294841737355,0.179940091116,0.359243037708,0.446693736296,0.111428880342,0.541957095721,../../../MIT2kFaceDataset/2kfaces/Google_1_Rachel Hope_12_oval.jpg,726.687784791,115.736372954,16.8292528787
eDataset,35.0,32.0156211872,64.0,14.5,249.008031999,8.28711557763,29.641364079,156.156972307,125.143917151,116.038786619,71.0862152601,115.267352273,73.7008348938,36.2215405525,122.274863796,89.5223435797,1.52348265665,0.627116206064,1.24781911787,0.500244081049,0.0582310533664,0.279579426761,0.0332805151348,0.466004191461,0.295977741369,0.145463342133,0.359515887343,0.491047870283,0.124546404814,0.50256980125,../../../MIT2kFaceDataset/2kfaces/Google_1_Rachel Kindred_12_oval.jpg,699.857248643,112.385921754,27.8003013752
eDataset,36.0,34.1320963318,63.0,17.0,251.199124202,9.61769203084,30.286350472,169.002958554,136.235090927,128.658462605,74.082724032,127.642322527,80.2217806645,27.2946881279,120.435217901,104.136929089,1.63270736876,0.672784823955,1.24052443026,0.541779306853,0.0676753951829,0.317558632221,0.038287124055,0.512177194144,0.319355335809,0.108657576791,0.414559284071,0.479441233257,0.130445787702,0.542339036253,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Canty_3_oval.jpg,770.535948364,125.584168406,33.3430561953
eDataset,37.0,33.0151480384,51.0,12.6117675051,240.520269416,7.07945526582,25.5909922736,159.0,137.233377864,122.122888928,66.5920415665,120.750258799,69.6268597034,41.1946598481,116.036959829,100.878639959,1.7376789742,0.661066946191,1.15861026286,0.647355843891,0.052435362457,0.276638560559,0.0294339237313,0.507744687065,0.289484374321,0.171273131982,0.419418455684,0.482441501129,0.09049807814,0.570568868051,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Claypool_1_oval (2).jpg,702.553491797,126.653707666,29.3482009232
eDataset,38.0,30.5941170816,51.6236379966,11.5777306796,248.128998708,6.06214275855,24.2541812009,158.492902049,128.996123973,119.218287188,63.1862326777,118.535068651,65.5657806069,42.7551166529,113.918572589,100.941814923,1.90112032231,0.638752031703,1.228664065,0.59263775799,0.0466601273525,0.249942173201,0.0244314158768,0.480468981088,0.264240701201,0.17231003581,0.406811841618,0.459110274019,0.118876786793,0.51987524491,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Claypool_7_oval.jpg,687.858768072,112.946102588,35.2435655544
eDataset,39.0,40.049968789,55.2268050859,19.1126623907,240.276923569,7.78112887415,26.519195453,156.115341975,126.751725827,113.463650567,62.501999968,108.557876269,64.3110514809,36.1386219992,117.571739095,84.0386815699,1.69047696706,0.649730900729,1.23166245633,0.725190760658,0.0795443112336,0.293414967582,0.0323840040839,0.472220340104,0.267653882552,0.150404048222,0.349757606021,0.489317647937,0.122207391839,0.527523508889,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Elliot_11_oval.jpg,758.938349574,161.220720087,54.7064120416
eDataset,40.0,26.1725046566,54.3323108288,21.8002350998,250.391693153,9.68796396973,28.8160186211,157.813180692,126.015872016,125.686116974,68.2367203198,123.465076034,74.4673243742,40.2616442784,116.280156744,101.513545894,1.67545399147,0.63026524045,1.25232780734,0.481711605072,0.087064530078,0.336200642328,0.0386912355108,0.501958013828,0.297403334098,0.160794648462,0.405418984216,0.464393028696,0.126990269825,0.503274970625,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Fusco_7_oval.jpg,750.961435419,127.989572805,41.0320365748
eDataset,41.0,31.064449134,59.0338885726,10.0615528128,251.049795857,9.06207189772,27.617114211,160.449368961,133.033830284,125.574678976,75.7000660502,125.30587576,78.6474802456,38.3275357935,112.850659895,105.683489723,1.63689761597,0.639113720101,1.20607945076,0.526213838952,0.0400779167274,0.328132469906,0.0360967108807,0.500198291528,0.313274424212,0.152669057796,0.420966244414,0.449515043457,0.109203588808,0.529910131293,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Ojeda_3_oval.jpg,696.903291302,99.4013954987,30.2028330242
eDataset,42.0,29.0,60.0,19.0311288741,244.032784683,10.796436286,27.8045403605,164.012194669,134.0,108.018516931,73.0,108.754597604,81.2749930955,38.0525951809,118.27926723,80.0140612643,1.53280751416,0.672090821247,1.223971602,0.483333333333,0.0779859513503,0.388297599818,0.0442417452231,0.442639365328,0.333049484319,0.155932307335,0.327882425176,0.484685971124,0.12298427323,0.549106548017,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Ostrom_5_oval.jpg,731.853510049,102.936237391,21.3074818751
eDataset,43.0,32.3882694814,58.5491246732,9.64852927039,242.002066107,8.34901584118,28.3015904937,162.363789066,141.795627577,111.628849318,75.6637297521,115.383328518,75.9760757426,45.3982378513,112.653182399,91.8177542744,1.61698154232,0.670919020149,1.14505497695,0.553181104964,0.0398696152707,0.29500164816,0.0344997709131,0.461272298677,0.313948045836,0.187594422567,0.379408968492,0.465505043866,0.0849916772205,0.585927342928,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Person_15_oval.jpg,702.258355288,102.026496466,25.6111977116
eDataset,44.0,31.064449134,50.0899191455,12.0622577483,243.002057604,6.78823660949,27.0369863707,165.245272247,140.032139168,108.55873986,72.0624728968,108.563921263,65.5603997142,45.0998891351,115.629904007,92.044826036,2.05020683967,0.680015938449,1.18005247387,0.620173672946,0.0496385004605,0.251072235508,0.0279348935413,0.446740002658,0.269793599118,0.18559468006,0.378782084989,0.475839197192,0.103756870734,0.576259067716,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Rowlett_9_oval.jpg,687.764875469,115.662677992,20.8422463123
eDataset,45.0,32.0156211872,57.0788927713,12.5413812651,245.165250392,7.50780488547,24.551590582,154.081147452,138.014491993,111.220501707,65.507633143,112.340164233,74.3086360023,47.0,111.74537856,92.1099886006,1.62009028087,0.628478739156,1.11641281453,0.560901230433,0.0511548078085,0.305797087174,0.0306234463222,0.453655244898,0.303096119386,0.191707429682,0.375705726864,0.455796155375,0.0655339834385,0.562944755718,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Spiller_13_oval.jpg,702.108948667,108.879968949,24.8945904304
eDataset,46.0,31.2569992162,63.5059052372,18.2482875909,243.993852382,10.8670700902,29.8500456303,153.310143174,121.061967603,111.04053314,72.1283578075,109.001146783,77.5696969153,31.4006369362,119.597146145,86.0363295358,1.52994915903,0.628336089936,1.2663774281,0.492190436455,0.0747899482416,0.364055392906,0.0445382946502,0.455095618419,0.317916603874,0.12869437746,0.352616792169,0.490164588074,0.132167983971,0.496168105965,../../../MIT2kFaceDataset/2kfaces/Google_1_Ralph Spiller_15_oval.jpg,720.803867249,100.307636247,40.832483767
eDataset,47.0,37.0,61.0081961707,15.0413812651,251.007968001,9.3039358627,30.2402027041,166.0,131.034346642,108.041658632,78.0784861534,109.028665955,71.2902014937,38.0525951809,119.365263227,80.5139739424,1.68508380949,0.661333587623,1.26684342124,0.606475888854,0.0599239194872,0.307667774378,0.0370662968861,0.43043119106,0.284015691061,0.151599152345,0.320762621934,0.475543721489,0.13930096975,0.522032617872,../../../MIT2kFaceDataset/2kfaces/Google_1_Ramona Thornburg_1_oval.jpg,726.097894245,113.928278532,47.575230982
eDataset,48.0,27.0,56.0,17.6222761883,242.738542469,8.10083402317,25.6764643297,154.0,120.353645562,116.107708616,59.508402768,113.940774089,69.4610081424,39.2045915678,118.079809138,93.6936497315,1.68243224702,0.634427472595,1.27956240362,0.482142857143,0.0725977671655,0.31549647643,0.0333726730859,0.478324156661,0.286155661297,0.161509545081,0.385985879203,0.486448538155,0.13861150395,0.495815968645,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Albers_3_oval.jpg,753.693066674,149.866550564,60.2779838596
eDataset,49.0,31.2569992162,55.2268050859,13.1538303422,237.842384785,7.17558885057,27.3183301352,151.845316029,131.855982041,108.295890965,67.0410322116,111.411680267,70.0524684986,44.1021541424,106.317149514,92.1099886006,1.71336164024,0.638428327931,1.15159975057,0.565975148617,0.0553048202661,0.262665719869,0.0301695127093,0.455326291248,0.294533157167,0.18542596679,0.38727323006,0.447006741925,0.0840444566105,0.554383871321,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Barclay_7_oval.jpg,664.26849113,105.05216659,34.5399012093
eDataset,0.0,30.0166620396,49.3659801888,20.5,239.920820272,9.02769256907,28.5092560861,153.39491517,123.044707322,115.74109037,68.5072988812,119.82069938,64.0780412274,32.2490309932,106.671042,89.6005022307,1.69870886191,0.639356413487,1.24666000276,0.608043472951,0.085444856252,0.31665830009,0.0376277997001,0.48241369898,0.267079952272,0.13441530817,0.373458635766,0.444609358535,0.126500933989,0.512855479498,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Conlon_5_oval.jpg,675.81306314,121.321181092,55.5445944812
eDataset,1.0,29.0172362571,48.0416485979,14.5993853779,244.002049172,4.81335604133,22.5433963806,160.377679245,133.304163476,110.22250224,62.0725382114,111.689301189,60.2511696661,48.0936586256,117.761702432,94.9276039938,2.09197669632,0.657280050677,1.20309580033,0.604001675712,0.0598330441383,0.213515122569,0.0197267033522,0.451727772836,0.246928949452,0.197103502978,0.389044290062,0.48262587479,0.110956100004,0.546323950673,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Corbin_3_oval.jpg,660.718941342,109.524754255,36.8169782432
eDataset,2.0,36.0138862107,53.0094331228,22.0665323894,236.13555429,8.50734659148,31.0804739217,173.184872319,144.00347218,93.5574689696,79.1580697087,99.1063191729,76.0659914325,45.2769256907,121.321929955,71.6955368206,1.76698560442,0.733412945116,1.20264372585,0.679386367466,0.0934485806497,0.273719976501,0.0360273852747,0.396202381513,0.322128498019,0.191741247212,0.303620253359,0.513780867602,0.123579018949,0.609833926166,../../../MIT2kFaceDataset/2kfaces/Google_1_Randy Crabtree_1_oval.jpg,768.921363484,116.675193927,53.6434338975
